id,ambient_humidity,baking_duration,cooling_period,cream_fat_content,egg_temperature,egg_yolk_count,final_temperature,lemon_zest_ph,origin,oven_temperature,preheating_time,salt_ratio,sugar_content,vanilla_extract,quality_class_binary
4788,70.0,52.0,2.0,96.5,44.0,12,93.0,3.5,Porto,100.0,200.0,71.34,26.8,9.2,1
4789,54.0,25.0,28.0,98.0,65.0,10,296.0,3.4,Lisboa,304.0,179.0,48.56,22.4,4.8,1
4790,68.0,28.0,35.0,96.7,20.0,11,56.0,3.2,Porto,69.0,286.0,63.11,15.7,6.5,1
4791,73.0,19.0,26.0,98.5,165.0,10,315.0,3.1,Lisboa,323.0,229.0,54.47,106.6,4.7,1
4792,44.0,24.0,62.0,101.6,136.0,9,316.0,3.1,Lisboa,320.0,228.0,48.23,123.1,4.7,0
4793,59.0,21.0,26.0,102.3,119.0,11,263.0,3.2,Lisboa,255.0,184.0,60.02,161.9,3.7,0
4794,53.0,22.0,40.0,100.2,34.0,11,251.0,3.5,Lisboa,259.0,180.0,48.78,12.9,5.5,0
4795,71.0,21.0,26.0,99.2,76.0,12,213.0,3.1,Lisboa,203.0,212.0,46.31,18.5,3.2,0
4796,56.0,23.0,21.0,99.9,57.0,12,192.0,3.4,Lisboa,177.0,167.0,32.58,16.6,4.3,0
4797,49.0,22.0,36.0,99.3,57.0,12,152.0,3.4,Porto,141.0,217.0,47.35,17.9,7.1,1
4798,65.0,27.0,37.0,98.7,115.0,9,416.0,3.5,Lisboa,422.0,201.0,54.42,111.9,5.5,1
4799,48.0,25.0,30.0,100.4,126.0,9,333.0,3.3,Lisboa,349.0,212.0,34.75,153.9,6.9,0
4800,,23.0,18.0,98.3,49.0,10,220.0,3.5,Lisboa,219.0,186.0,28.98,15.6,4.9,0
4801,63.0,35.0,30.0,97.1,88.0,9,303.0,3.2,Lisboa,296.0,204.0,67.3,43.8,4.1,0
4802,66.0,21.0,28.0,97.1,99.0,12,212.0,3.2,Lisboa,234.0,188.0,28.92,57.7,10.4,1
4803,62.0,19.0,66.0,97.9,71.0,9,301.0,3.4,Lisboa,286.0,221.0,50.76,15.0,6.1,1
4804,63.0,26.0,51.0,97.4,44.0,10,251.0,3.2,Lisboa,247.0,279.0,50.22,16.0,3.4,0
4805,48.0,21.0,51.0,97.3,82.0,9,321.0,3.0,Lisboa,321.0,197.0,49.4,167.7,4.8,1
4806,60.0,20.0,25.0,99.1,227.0,10,305.0,3.0,Lisboa,300.0,181.0,38.59,46.0,7.6,1
4807,65.0,31.0,32.0,98.8,80.0,9,148.0,3.4,Porto,158.0,210.0,82.5,21.0,5.4,0
4808,40.0,24.0,23.0,98.2,93.0,9,332.0,3.2,Lisboa,335.0,201.0,60.47,60.8,5.2,0
4809,63.0,44.0,30.0,98.2,56.0,11,153.0,3.5,Porto,172.0,257.0,87.37,29.2,7.4,1
4810,42.0,33.0,23.0,97.0,45.0,10,98.0,3.3,Porto,102.0,209.0,77.81,16.2,6.2,1
4811,46.0,20.0,28.0,97.1,92.0,12,242.0,3.1,Lisboa,249.0,212.0,60.3,71.8,5.8,1
4812,52.0,26.0,28.0,97.3,42.0,10,208.0,3.0,Lisboa,212.0,270.0,42.93,9.2,3.8,0
4813,77.0,15.0,27.0,98.3,100.0,10,210.0,3.2,Lisboa,206.0,205.0,43.38,84.2,3.6,1
4814,59.0,21.0,21.0,98.3,69.0,10,250.0,3.3,Lisboa,266.0,191.0,35.76,50.7,3.3,1
4815,73.0,23.0,52.0,98.5,92.0,13,197.0,3.2,Lisboa,203.0,192.0,21.08,18.4,3.2,1
4816,51.0,18.0,49.0,96.3,47.0,11,253.0,3.3,Lisboa,275.0,202.0,53.78,12.3,4.8,1
4817,59.0,39.0,0.0,101.2,48.0,9,134.0,3.5,Porto,137.0,242.0,96.01,24.9,6.6,1
4818,47.0,28.0,52.0,97.0,26.0,10,202.0,3.1,Lisboa,216.0,190.0,45.95,114.1,4.6,0
4819,67.0,24.0,26.0,101.7,109.0,9,364.0,3.1,Lisboa,359.0,237.0,42.54,192.8,4.9,1
4820,45.0,21.0,51.0,99.2,62.0,12,235.0,3.3,Lisboa,245.0,204.0,54.08,8.9,3.3,1
4821,70.0,25.0,59.0,100.5,95.0,9,239.0,3.1,Lisboa,238.0,219.0,128.7,11.0,4.5,1
4822,41.0,29.0,50.0,103.4,185.0,9,368.0,3.0,Lisboa,379.0,226.0,47.91,115.5,4.3,0
4823,72.0,18.0,35.0,95.8,60.0,10,275.0,3.2,Lisboa,266.0,237.0,52.63,55.5,5.4,1
4824,41.0,24.0,25.0,95.6,97.0,10,251.0,3.4,Lisboa,259.0,201.0,40.47,86.9,3.6,1
4825,77.0,20.0,36.0,98.9,55.0,10,281.0,3.5,Lisboa,283.0,223.0,27.71,24.9,5.0,1
4826,56.0,36.0,26.0,96.7,50.0,13,206.0,3.2,Lisboa,208.0,193.0,25.65,95.3,7.3,1
4827,75.0,24.0,15.0,97.0,80.0,9,250.0,3.0,Lisboa,236.0,169.0,55.26,12.0,4.7,0
4828,64.0,19.0,28.0,100.5,107.0,9,388.0,3.2,Lisboa,387.0,221.0,49.54,127.5,4.8,1
4829,46.0,26.0,26.0,95.1,32.0,11,204.0,3.1,Lisboa,207.0,200.0,30.15,23.3,4.1,1
4830,52.0,29.0,35.0,98.3,45.0,12,235.0,3.2,Lisboa,225.0,169.0,27.48,51.0,6.5,1
4831,42.0,24.0,40.0,104.7,57.0,10,231.0,3.2,Lisboa,225.0,244.0,51.91,19.7,3.8,1
4832,68.0,37.0,12.0,97.2,40.0,9,89.0,3.4,Porto,102.0,217.0,75.09,22.5,6.3,1
4833,70.0,21.0,30.0,97.6,84.0,10,413.0,3.4,Lisboa,407.0,200.0,35.4,125.5,5.1,1
4834,79.0,23.0,34.0,97.1,82.0,12,289.0,3.1,Lisboa,296.0,220.0,51.33,64.6,7.2,1
4835,50.0,19.0,37.0,100.5,42.0,11,200.0,3.2,Lisboa,205.0,207.0,44.3,14.9,5.3,0
4836,55.0,25.0,32.0,97.5,58.0,12,163.0,3.2,Lisboa,170.0,196.0,33.45,16.9,6.8,1
4837,78.0,18.0,47.0,95.3,47.0,11,275.0,3.3,Lisboa,272.0,216.0,53.6,12.2,4.8,1
4838,43.0,31.0,32.0,102.5,44.0,10,216.0,3.3,Lisboa,226.0,222.0,44.32,71.8,4.2,0
4839,78.0,19.0,29.0,98.0,68.0,11,203.0,3.1,Lisboa,222.0,195.0,40.68,99.0,4.5,1
4840,41.0,24.0,28.0,96.2,22.0,11,187.0,3.3,Lisboa,181.0,202.0,46.89,47.3,4.8,0
4841,70.0,20.0,31.0,98.6,93.0,13,253.0,3.2,Lisboa,250.0,212.0,31.31,26.7,3.8,1
4842,77.0,17.0,26.0,101.0,121.0,9,341.0,3.2,Lisboa,330.0,258.0,51.41,14.5,6.3,1
4843,61.0,23.0,29.0,96.9,64.0,11,180.0,3.2,,189.0,165.0,50.87,77.5,3.9,1
4844,46.0,41.0,29.0,99.7,44.0,10,156.0,3.3,Porto,154.0,265.0,101.43,26.5,5.9,1
4845,55.0,22.0,35.0,94.1,118.0,11,224.0,3.1,Lisboa,212.0,264.0,36.32,12.7,5.5,1
4846,46.0,41.0,8.0,96.1,66.0,10,110.0,3.4,Porto,109.0,209.0,64.66,18.7,8.1,1
4847,67.0,35.0,31.0,101.5,26.0,10,54.0,3.4,Porto,75.0,281.0,65.25,19.5,7.2,1
4848,68.0,25.0,27.0,99.9,33.0,10,235.0,3.3,Lisboa,228.0,187.0,35.91,15.0,5.1,1
4849,79.0,25.0,29.0,100.7,143.0,9,298.0,2.9,Lisboa,301.0,181.0,64.56,112.9,5.7,0
4850,59.0,25.0,20.0,97.0,94.0,11,314.0,3.4,Lisboa,307.0,187.0,46.9,65.3,4.7,1
4851,40.0,25.0,47.0,99.0,16.0,13,86.0,3.0,Lisboa,92.0,225.0,40.55,50.4,5.3,0
4852,51.0,22.0,28.0,100.2,76.0,9,264.0,3.3,Lisboa,276.0,185.0,62.23,94.6,4.8,1
4853,61.0,26.0,54.0,94.6,22.0,9,280.0,3.0,Lisboa,274.0,210.0,58.42,145.2,4.1,0
4854,64.0,20.0,32.0,96.4,94.0,10,278.0,3.1,Lisboa,266.0,210.0,35.49,108.1,4.9,1
4855,64.0,24.0,28.0,100.6,119.0,9,368.0,3.1,Lisboa,372.0,199.0,46.85,84.7,5.3,0
4856,71.0,44.0,0.0,100.5,45.0,9,89.0,3.5,Porto,88.0,211.0,91.9,22.6,5.4,0
4857,42.0,29.0,27.0,95.7,80.0,13,187.0,2.9,Lisboa,189.0,207.0,35.98,95.3,3.6,1
4858,63.0,22.0,69.0,96.7,81.0,9,203.0,3.0,Lisboa,208.0,193.0,172.04,12.4,4.4,1
4859,54.0,19.0,26.0,98.8,86.0,11,267.0,3.1,Lisboa,273.0,260.0,46.42,26.1,5.6,1
4860,78.0,32.0,36.0,99.5,38.0,9,106.0,3.3,Porto,105.0,208.0,87.53,16.4,5.6,1
4861,65.0,25.0,30.0,95.7,18.0,13,88.0,3.1,Lisboa,90.0,211.0,38.17,103.1,3.2,1
4862,52.0,35.0,48.0,95.4,56.0,11,242.0,3.2,Lisboa,239.0,235.0,36.01,11.1,4.1,0
4863,63.0,32.0,0.0,98.9,32.0,11,320.0,3.8,Lisboa,315.0,133.0,50.08,13.7,5.7,0
4864,77.0,30.0,11.0,97.5,22.0,10,90.0,3.1,Porto,89.0,262.0,71.96,17.4,4.3,1
4865,67.0,17.0,32.0,97.2,38.0,10,241.0,3.2,Lisboa,229.0,174.0,35.43,11.9,4.8,1
4866,43.0,25.0,23.0,98.2,123.0,9,375.0,3.1,Lisboa,374.0,201.0,54.5,84.8,4.3,0
4867,41.0,24.0,56.0,97.3,129.0,9,306.0,3.1,Lisboa,311.0,221.0,46.01,118.5,4.7,0
4868,47.0,42.0,17.0,99.1,24.0,10,124.0,3.1,Porto,126.0,207.0,61.6,14.7,5.7,0
4869,75.0,23.0,27.0,97.0,81.0,11,256.0,3.2,Lisboa,257.0,217.0,24.15,52.4,7.4,1
4870,66.0,21.0,15.0,100.0,103.0,11,245.0,3.3,Lisboa,247.0,183.0,46.12,15.6,4.4,1
4871,51.0,18.0,23.0,99.1,100.0,10,275.0,3.1,Lisboa,270.0,183.0,46.97,56.8,5.4,0
4872,49.0,28.0,39.0,97.0,59.0,11,312.0,3.2,Lisboa,285.0,217.0,46.6,23.9,5.4,1
4873,48.0,33.0,7.0,94.4,30.0,11,257.0,3.0,,244.0,203.0,29.05,11.3,2.8,0
4874,56.0,19.0,27.0,98.5,67.0,11,237.0,3.1,Lisboa,226.0,196.0,39.89,105.2,4.7,1
4875,53.0,21.0,36.0,97.2,64.0,11,198.0,3.0,Lisboa,212.0,199.0,38.79,69.3,8.3,1
4876,44.0,21.0,37.0,99.2,89.0,11,262.0,3.2,Lisboa,259.0,213.0,30.71,207.0,3.4,1
4877,60.0,20.0,23.0,99.1,78.0,10,395.0,3.4,Lisboa,395.0,206.0,52.23,62.1,5.3,1
4878,78.0,22.0,34.0,96.7,50.0,11,205.0,3.1,Lisboa,200.0,203.0,44.99,18.6,4.3,1
4879,71.0,24.0,33.0,95.2,58.0,12,220.0,3.2,Lisboa,217.0,196.0,29.35,17.9,4.9,1
4880,60.0,31.0,52.0,99.7,67.0,11,116.0,3.2,Porto,130.0,321.0,77.74,30.2,8.7,0
4881,66.0,19.0,30.0,97.4,76.0,12,192.0,3.0,Lisboa,193.0,194.0,20.67,20.1,5.3,1
4882,46.0,28.0,61.0,94.9,107.0,10,340.0,3.1,Lisboa,327.0,220.0,33.36,72.1,6.1,1
4883,48.0,31.0,56.0,96.5,60.0,10,,3.1,Porto,202.0,,94.44,28.2,5.3,0
4884,70.0,18.0,44.0,98.1,61.0,10,189.0,3.0,Lisboa,216.0,225.0,42.09,14.2,7.4,1
4885,44.0,39.0,26.0,98.0,65.0,11,135.0,3.3,Porto,147.0,244.0,62.78,22.6,4.3,0
4886,51.0,19.0,27.0,98.1,75.0,11,196.0,3.2,Lisboa,199.0,220.0,52.87,30.1,4.2,1
4887,80.0,20.0,49.0,95.5,92.0,11,266.0,3.4,Lisboa,257.0,229.0,45.57,16.6,4.7,1
4888,54.0,59.0,0.0,96.7,45.0,11,71.0,3.6,Porto,86.0,199.0,79.94,19.9,5.6,0
4889,68.0,18.0,30.0,97.4,73.0,10,262.0,3.3,Lisboa,247.0,214.0,59.64,69.3,3.6,0
4890,46.0,19.0,33.0,95.3,53.0,13,179.0,3.1,Lisboa,180.0,196.0,31.49,13.1,6.4,1
4891,45.0,21.0,22.0,98.1,84.0,10,218.0,3.2,Lisboa,225.0,180.0,38.1,37.8,4.8,1
4892,70.0,19.0,21.0,96.4,190.0,8,294.0,3.3,Lisboa,290.0,130.0,32.94,10.1,4.1,0
4893,78.0,44.0,40.0,94.6,51.0,12,152.0,3.4,Porto,140.0,300.0,81.87,31.7,6.9,1
4894,63.0,23.0,0.0,99.3,36.0,12,208.0,3.5,Lisboa,216.0,165.0,38.22,102.7,4.4,1
4895,67.0,27.0,24.0,98.7,67.0,10,125.0,3.4,Porto,123.0,214.0,65.97,19.9,5.3,0
4896,51.0,22.0,39.0,97.5,40.0,10,238.0,2.9,Lisboa,232.0,372.0,31.97,112.5,5.4,0
4897,68.0,22.0,23.0,99.1,99.0,9,278.0,3.2,Lisboa,274.0,182.0,51.85,80.6,4.7,0
4898,75.0,26.0,49.0,101.4,95.0,12,208.0,3.1,Lisboa,215.0,199.0,39.9,56.8,5.4,1
4899,54.0,40.0,8.0,97.0,16.0,13,60.0,3.2,Porto,61.0,237.0,58.45,26.0,3.8,0
4900,55.0,19.0,24.0,97.1,91.0,10,217.0,3.6,Lisboa,210.0,222.0,50.44,13.9,6.5,1
4901,77.0,33.0,22.0,100.6,98.0,9,292.0,3.3,Lisboa,289.0,212.0,46.47,116.5,4.5,0
4902,60.0,47.0,25.0,96.9,30.0,10,143.0,3.3,Lisboa,136.0,209.0,49.77,31.3,5.3,0
4903,54.0,27.0,27.0,96.2,72.0,11,209.0,3.1,Lisboa,213.0,194.0,36.95,10.9,4.0,1
4904,67.0,21.0,33.0,96.7,40.0,11,172.0,3.1,Lisboa,174.0,198.0,29.02,69.9,5.5,1
4905,57.0,23.0,45.0,98.4,66.0,10,218.0,3.3,Lisboa,208.0,185.0,142.25,11.8,5.1,0
4906,42.0,16.0,29.0,101.4,87.0,10,224.0,3.3,Lisboa,219.0,203.0,46.85,51.0,4.5,1
4907,43.0,31.0,52.0,97.4,22.0,9,72.0,3.0,Porto,87.0,378.0,59.72,19.6,6.0,1
4908,43.0,25.0,26.0,96.8,102.0,12,320.0,3.2,Lisboa,317.0,213.0,40.13,15.1,5.5,1
4909,54.0,19.0,39.0,95.7,98.0,10,318.0,3.3,Lisboa,313.0,208.0,52.1,79.0,5.3,1
4910,56.0,27.0,29.0,96.3,86.0,12,247.0,3.3,Lisboa,264.0,168.0,27.79,19.7,4.1,1
4911,75.0,26.0,51.0,98.5,35.0,13,89.0,3.3,Porto,89.0,299.0,71.94,22.1,7.7,1
4912,69.0,25.0,25.0,100.2,68.0,10,276.0,3.3,Lisboa,261.0,202.0,36.96,15.9,6.0,1
4913,43.0,25.0,30.0,95.0,69.0,13,188.0,3.1,Lisboa,177.0,200.0,39.54,24.8,3.6,1
4914,69.0,25.0,32.0,97.7,49.0,10,312.0,3.0,Lisboa,301.0,205.0,25.06,11.6,5.2,1
4915,57.0,45.0,10.0,99.2,20.0,14,69.0,3.3,Lisboa,63.0,141.0,20.58,9.9,3.3,0
4916,78.0,24.0,40.0,96.5,66.0,10,338.0,3.3,Lisboa,335.0,225.0,63.08,67.9,3.1,0
4917,50.0,24.0,32.0,96.4,82.0,11,254.0,3.2,Lisboa,251.0,179.0,33.13,37.1,4.5,1
4918,69.0,23.0,24.0,100.6,112.0,9,262.0,3.3,Lisboa,286.0,183.0,40.06,58.1,3.8,1
4919,72.0,19.0,33.0,99.7,93.0,10,385.0,3.6,Lisboa,353.0,194.0,47.98,24.8,5.0,1
4920,58.0,23.0,21.0,95.7,81.0,9,275.0,3.3,Lisboa,277.0,179.0,34.1,121.2,4.5,1
4921,52.0,23.0,50.0,96.0,76.0,11,275.0,3.1,Lisboa,284.0,409.0,36.2,11.0,5.5,1
4922,41.0,26.0,25.0,98.3,36.0,9,119.0,3.4,Porto,123.0,146.0,106.63,18.0,5.5,0
4923,61.0,22.0,30.0,98.6,220.0,11,313.0,3.1,Lisboa,318.0,202.0,41.32,38.2,6.1,1
4924,51.0,23.0,30.0,96.3,38.0,11,288.0,3.3,Lisboa,276.0,199.0,23.99,19.0,6.2,1
4925,52.0,28.0,60.0,98.8,94.0,9,219.0,3.1,Lisboa,221.0,186.0,43.4,156.3,5.3,0
4926,56.0,30.0,36.0,99.8,30.0,10,270.0,3.3,Lisboa,295.0,202.0,51.71,15.4,5.2,0
4927,47.0,20.0,17.0,100.3,133.0,9,265.0,3.2,Lisboa,285.0,186.0,44.06,114.5,5.2,1
4928,49.0,18.0,62.0,97.6,58.0,11,117.0,3.3,Porto,127.0,210.0,62.27,20.7,6.8,1
4929,54.0,20.0,31.0,99.3,,9,394.0,3.1,Lisboa,392.0,228.0,49.95,127.6,5.2,1
4930,56.0,26.0,20.0,99.7,62.0,9,209.0,3.3,Lisboa,217.0,188.0,52.9,9.9,5.3,0
4931,54.0,28.0,41.0,95.7,74.0,10,329.0,3.1,Lisboa,334.0,218.0,42.17,116.7,4.6,1
4932,57.0,29.0,65.0,99.2,151.0,9,343.0,3.0,Lisboa,335.0,224.0,41.4,107.8,4.8,0
4933,62.0,20.0,61.0,99.2,39.0,9,195.0,3.1,Lisboa,205.0,216.0,42.39,160.4,3.8,1
4934,54.0,18.0,27.0,99.9,66.0,12,230.0,3.2,Lisboa,232.0,207.0,34.36,12.8,5.4,1
4935,63.0,26.0,25.0,97.5,72.0,9,289.0,3.1,Lisboa,269.0,201.0,43.89,171.4,5.0,0
4936,66.0,23.0,22.0,101.6,125.0,9,365.0,3.1,Lisboa,360.0,208.0,48.06,77.1,4.8,0
4937,43.0,26.0,32.0,97.7,78.0,11,241.0,3.1,Lisboa,222.0,211.0,35.26,16.4,4.5,1
4938,48.0,43.0,20.0,100.5,73.0,10,231.0,3.2,Porto,251.0,241.0,78.4,21.6,4.6,0
4939,56.0,32.0,14.0,100.1,65.0,10,305.0,3.4,Lisboa,290.0,177.0,45.0,27.9,5.1,1
4940,51.0,16.0,37.0,97.6,94.0,10,227.0,3.1,Lisboa,239.0,203.0,37.35,22.4,6.6,1
4941,55.0,26.0,28.0,97.9,60.0,11,238.0,3.3,Lisboa,227.0,153.0,46.38,11.8,5.9,1
4942,41.0,33.0,26.0,95.5,65.0,12,172.0,3.4,Lisboa,177.0,205.0,41.26,27.2,,1
4943,46.0,26.0,30.0,101.5,70.0,13,160.0,3.0,Lisboa,177.0,204.0,38.25,23.7,3.7,1
4944,52.0,42.0,33.0,96.6,42.0,10,82.0,3.3,Porto,92.0,196.0,57.44,17.3,6.3,1
4945,70.0,24.0,25.0,100.0,113.0,9,287.0,3.2,Lisboa,282.0,,39.67,58.9,3.8,1
4946,53.0,22.0,46.0,100.4,143.0,9,404.0,3.2,Lisboa,391.0,187.0,53.7,75.8,4.7,0
4947,76.0,27.0,62.0,96.7,121.0,9,275.0,3.2,Lisboa,278.0,234.0,35.32,106.5,4.6,1
4948,62.0,30.0,48.0,96.2,42.0,9,113.0,3.4,Porto,114.0,239.0,92.92,19.9,6.3,0
4949,51.0,20.0,70.0,100.2,30.0,10,125.0,3.1,Lisboa,131.0,181.0,147.73,16.4,4.6,0
4950,68.0,30.0,48.0,99.4,26.0,10,90.0,3.1,,81.0,383.0,80.17,24.3,7.8,1
4951,68.0,24.0,21.0,98.1,76.0,12,326.0,3.1,Lisboa,320.0,234.0,51.87,51.6,,1
4952,75.0,25.0,18.0,98.6,58.0,9,224.0,3.0,Lisboa,235.0,185.0,39.43,27.3,4.5,0
4953,40.0,37.0,27.0,99.5,52.0,9,232.0,3.2,Porto,223.0,235.0,64.4,31.7,5.5,1
4954,71.0,27.0,56.0,100.9,97.0,9,293.0,3.1,Lisboa,295.0,221.0,50.67,166.4,5.4,0
4955,57.0,19.0,35.0,99.7,50.0,11,432.0,3.4,Lisboa,430.0,187.0,39.47,20.4,7.9,1
4956,61.0,32.0,52.0,96.7,62.0,9,248.0,3.2,Porto,231.0,265.0,81.25,24.0,5.6,0
4957,62.0,20.0,38.0,98.4,85.0,13,213.0,3.1,Lisboa,203.0,184.0,35.24,12.8,5.0,1
4958,74.0,23.0,27.0,98.0,92.0,9,438.0,3.0,Lisboa,420.0,239.0,42.08,141.2,5.6,1
4959,53.0,24.0,33.0,99.2,66.0,9,363.0,3.3,Lisboa,372.0,220.0,48.14,20.8,6.5,0
4960,72.0,16.0,43.0,97.7,30.0,12,65.0,3.4,Porto,81.0,253.0,76.37,17.9,7.8,1
4961,69.0,28.0,25.0,93.8,91.0,12,280.0,3.4,Lisboa,280.0,183.0,38.82,33.4,5.5,1
4962,58.0,26.0,45.0,97.2,68.0,10,283.0,3.2,Lisboa,281.0,195.0,50.18,68.2,,0
4963,61.0,28.0,27.0,97.3,81.0,12,244.0,3.5,Lisboa,234.0,151.0,33.68,65.5,3.8,1
4964,52.0,32.0,25.0,99.2,148.0,10,339.0,3.0,Lisboa,363.0,221.0,56.43,120.4,5.2,0
4965,40.0,24.0,35.0,98.0,51.0,10,277.0,3.7,Lisboa,281.0,170.0,46.84,11.8,4.1,1
4966,75.0,25.0,54.0,94.8,105.0,9,,3.0,Lisboa,236.0,223.0,48.95,122.0,4.4,0
4967,78.0,28.0,36.0,96.0,16.0,11,146.0,3.3,Lisboa,164.0,173.0,38.23,9.0,3.3,0
4968,78.0,21.0,42.0,97.9,86.0,10,266.0,3.5,Lisboa,265.0,213.0,40.79,51.1,5.8,1
4969,59.0,21.0,68.0,98.5,87.0,9,249.0,3.0,Lisboa,250.0,236.0,46.98,111.0,3.7,0
4970,74.0,22.0,35.0,94.6,110.0,11,265.0,3.1,Lisboa,276.0,209.0,38.96,72.5,2.7,1
4971,56.0,18.0,37.0,95.6,86.0,12,205.0,2.9,Lisboa,209.0,236.0,25.36,78.0,3.7,1
4972,80.0,46.0,13.0,96.9,34.0,10,95.0,3.3,Porto,80.0,217.0,79.36,19.8,5.2,0
4973,75.0,20.0,35.0,99.4,110.0,9,319.0,3.4,Lisboa,308.0,259.0,57.16,115.9,7.9,1
4974,56.0,29.0,29.0,101.2,83.0,12,176.0,3.3,Lisboa,193.0,181.0,33.45,15.2,5.8,1
4975,43.0,26.0,45.0,98.4,32.0,10,73.0,3.3,Porto,88.0,248.0,57.69,13.3,7.3,1
4976,60.0,17.0,47.0,97.6,40.0,11,212.0,3.4,Lisboa,190.0,193.0,35.49,16.1,5.0,0
4977,78.0,17.0,32.0,96.8,130.0,12,259.0,3.3,Lisboa,240.0,199.0,32.41,62.6,7.1,1
4978,58.0,32.0,27.0,99.3,72.0,12,187.0,3.0,Lisboa,180.0,194.0,32.43,112.2,3.7,1
4979,62.0,40.0,3.0,97.2,60.0,10,206.0,3.4,Porto,200.0,224.0,102.77,18.0,5.4,0
4980,76.0,21.0,25.0,95.0,69.0,10,189.0,3.2,Lisboa,187.0,219.0,46.85,17.8,4.1,1
4981,42.0,31.0,51.0,95.2,32.0,11,376.0,3.0,Lisboa,356.0,247.0,47.1,19.8,5.7,0
4982,64.0,27.0,29.0,100.4,62.0,10,284.0,3.8,Lisboa,259.0,193.0,41.49,12.7,6.4,0
4983,48.0,48.0,10.0,100.9,100.0,10,176.0,3.5,Porto,178.0,249.0,82.98,25.5,5.5,0
4984,51.0,20.0,38.0,97.3,30.0,11,112.0,2.8,Lisboa,109.0,216.0,24.16,59.2,5.1,0
4985,67.0,30.0,66.0,99.9,45.0,11,87.0,3.1,Porto,103.0,327.0,96.44,28.2,6.1,1
4986,46.0,28.0,55.0,99.6,135.0,10,308.0,3.0,Lisboa,315.0,181.0,124.19,10.1,4.5,0
4987,56.0,27.0,25.0,97.4,87.0,12,212.0,2.9,Lisboa,203.0,253.0,35.28,64.8,2.3,1
4988,40.0,18.0,52.0,96.1,139.0,8,294.0,2.9,Lisboa,295.0,188.0,84.95,86.3,3.9,1
4989,61.0,29.0,26.0,96.5,87.0,14,219.0,3.2,Lisboa,216.0,181.0,35.09,34.8,4.7,1
4990,52.0,31.0,47.0,98.6,143.0,9,425.0,3.3,Lisboa,401.0,195.0,53.02,97.9,4.7,0
4991,66.0,27.0,30.0,96.6,54.0,12,163.0,3.1,Lisboa,169.0,185.0,40.85,39.6,5.5,1
4992,56.0,20.0,28.0,98.7,68.0,11,189.0,3.2,Lisboa,187.0,177.0,45.62,12.1,5.3,1
4993,48.0,26.0,26.0,100.8,75.0,9,322.0,3.3,Lisboa,318.0,203.0,51.91,84.9,5.2,1
4994,79.0,27.0,29.0,100.2,45.0,11,259.0,3.3,Lisboa,243.0,200.0,37.57,20.9,6.3,1
4995,80.0,24.0,41.0,97.1,108.0,9,321.0,3.2,Lisboa,317.0,194.0,47.0,70.6,4.9,0
4996,59.0,28.0,50.0,97.9,79.0,10,261.0,3.1,Lisboa,263.0,187.0,46.57,63.7,9.9,1
4997,54.0,20.0,27.0,95.6,58.0,11,172.0,3.3,,175.0,194.0,31.06,25.2,5.4,0
4998,62.0,27.0,25.0,98.7,40.0,9,243.0,3.1,Lisboa,252.0,228.0,42.35,18.7,3.8,0
4999,43.0,22.0,38.0,97.8,37.0,11,198.0,3.0,Lisboa,193.0,218.0,19.58,70.1,5.1,1
5000,46.0,37.0,6.0,98.7,69.0,9,176.0,3.3,Lisboa,170.0,149.0,53.78,27.3,4.5,0
5001,74.0,28.0,39.0,93.6,96.0,9,374.0,3.3,Lisboa,374.0,198.0,60.64,90.1,5.3,0
5002,59.0,46.0,8.0,96.6,26.0,13,71.0,3.4,Porto,74.0,200.0,65.92,37.1,5.1,0
5003,61.0,22.0,31.0,99.7,39.0,10,212.0,3.2,Lisboa,202.0,237.0,39.67,13.9,5.3,1
5004,48.0,26.0,72.0,101.9,64.0,9,335.0,3.0,Lisboa,330.0,253.0,44.71,146.3,9.1,0
5005,55.0,24.0,26.0,98.7,42.0,13,222.0,3.3,Lisboa,226.0,174.0,35.19,31.3,4.3,1
5006,56.0,19.0,36.0,96.8,72.0,11,201.0,3.2,Lisboa,206.0,213.0,37.59,89.3,4.8,1
5007,52.0,17.0,20.0,97.4,73.0,11,217.0,3.3,Lisboa,222.0,201.0,45.22,17.6,5.6,1
5008,74.0,18.0,34.0,102.2,99.0,11,230.0,3.3,Lisboa,219.0,196.0,44.26,50.2,4.3,1
5009,69.0,26.0,55.0,98.9,62.0,10,163.0,3.3,Porto,177.0,252.0,112.62,20.0,5.3,0
5010,72.0,34.0,32.0,96.9,20.0,11,86.0,3.3,Porto,72.0,289.0,82.99,36.9,5.3,1
5011,69.0,26.0,58.0,99.5,16.0,11,75.0,3.1,Porto,66.0,346.0,58.71,22.1,8.1,1
5012,62.0,36.0,35.0,99.5,62.0,13,217.0,3.3,Lisboa,214.0,195.0,33.67,37.5,5.7,1
5013,44.0,27.0,42.0,101.5,103.0,13,262.0,2.9,Lisboa,241.0,238.0,28.26,65.0,3.6,1
5014,42.0,20.0,29.0,98.5,44.0,11,152.0,3.1,Lisboa,161.0,200.0,24.47,14.2,4.4,1
5015,60.0,33.0,18.0,98.5,76.0,14,228.0,3.3,Lisboa,212.0,141.0,37.82,18.9,8.3,1
5016,67.0,27.0,16.0,100.2,83.0,10,346.0,3.2,Lisboa,345.0,181.0,36.42,63.0,6.2,1
